[run number],detection_sick_people,security_measures,deterrents,proportion_retired,people,_network_type,_nodes,proportion_paranoid,proportion_worker,infectious_rate,duration,discovery_type,lockdown_type,proportion_student,stability-factor,proportion_skeptic,[step],n_of_death,days,count turtles with [spreader? = true],count turtles with [color = gray],count turtles with [notp? = true],Neg_student + Neg_retired + Neg_worker,count turtles with [color = gray] + n_of_death
93,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1201,9,61,53,483,109,7071,492
92,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1341,15,68,39,476,78,8486.5,491
94,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1321,12,67,45,483,106,8770.5,495
95,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1061,17,54,53,474,105,6684,491
96,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1161,9,59,46,480,89,8001.5,489
97,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1081,8,55,57,486,100,7340.5,494
102,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1001,13,51,54,470,111,6316.5,483
99,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1061,6,54,46,483,83,7084,489
100,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1201,11,61,55,476,104,7841.5,487
98,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1241,5,63,88,488,179,8184,493
104,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,921,8,47,84,479,173,6386.5,487
101,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1201,17,61,121,471,236,8026.5,488
103,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1081,16,55,58,467,107,6993,483
105,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1001,13,51,103,483,196,6196.5,496
106,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1261,7,64,37,484,83,8029.5,491
107,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1301,14,66,58,476,114,8585.5,490
108,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1001,17,51,109,478,221,6297,495
112,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1061,7,54,76,483,143,7065.5,490
109,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1081,11,55,57,478,111,7010,489
114,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,941,12,48,150,484,318,6179.5,496
110,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1181,10,60,45,479,92,7428.5,489
111,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1141,9,58,45,478,92,7578.5,487
113,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1201,15,61,76,474,137,7897.5,489
115,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1241,9,63,40,476,79,8127,485
117,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,961,11,49,71,477,134,6478.5,488
116,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1201,20,61,93,469,180,6901,489
118,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1061,6,54,50,480,116,7082.5,486
119,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1361,16,69,48,466,78,8569.5,482
120,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1261,11,64,33,475,73,8077,486
121,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1281,8,65,46,467,86,16802,475
123,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1001,14,51,64,473,134,13240,487
125,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,961,8,49,120,487,230,13027,495
127,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1121,13,57,82,479,172,14598.5,492
122,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1281,16,65,71,465,117,16728,481
124,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1301,11,66,57,467,96,17297.5,478
126,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1361,10,69,52,475,86,15700,485
128,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1301,11,66,50,462,98,17016,473
129,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1321,12,67,42,463,83,15955,475
130,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1181,12,60,48,463,100,15677.5,475
131,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1201,15,61,53,470,97,15919.5,485
133,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1181,17,60,33,454,69,15099.5,471
132,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1461,7,74,54,469,121,19537.5,476
135,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1301,9,66,49,471,102,17079,480
136,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1261,7,64,50,469,102,16027,476
140,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1081,6,55,43,462,87,14130.5,468
134,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1641,3,83,42,482,76,20411,485
138,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1381,16,70,41,451,82,18035,467
137,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1441,13,73,37,461,64,17516.5,474
139,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1341,10,68,34,460,74,16524.5,470
141,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1101,5,56,116,482,213,14140.5,487
142,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1141,12,58,54,461,97,14894,473
143,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,981,9,50,128,482,238,12743,491
144,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1261,12,64,116,480,258,15913,492
146,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1161,15,59,81,467,134,15106,482
145,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1241,14,63,74,472,142,15627,486
147,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1281,13,65,60,467,115,16725.5,480
148,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1041,12,53,145,483,299,13250.5,495
149,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1081,9,55,42,451,78,14101,460
150,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1301,11,66,79,474,146,17013.5,485
153,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1681,16,85,47,437,93,31256.5,453
152,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1701,8,86,49,438,85,32651.5,446
151,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1701,10,86,70,450,127,33814,460
154,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1761,8,89,50,429,91,33467.5,437
155,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1641,8,83,46,421,93,32612,429
156,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2001,17,101,41,394,81,39258.5,411
161,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1121,15,57,84,465,183,21736,480
158,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1561,13,79,35,403,72,30958,416
159,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1701,13,86,47,433,91,32953.5,446
157,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2021,10,102,29,378,72,39384.5,388
160,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1881,10,95,40,408,85,37029.5,418
162,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1921,13,97,39,419,88,37369.5,432
165,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1321,12,67,97,463,182,25751,475
164,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1741,9,88,54,418,114,34219.5,427
163,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1781,11,90,42,434,91,34977.5,445
166,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1581,11,80,39,423,77,30996.5,434
168,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1301,13,66,120,461,227,24956,474
167,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1621,6,82,56,419,105,29846.5,425
169,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1501,10,76,59,456,113,29786.5,466
170,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1301,8,66,91,461,183,24999,469
171,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1601,7,81,38,414,76,30631.5,421
172,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1961,12,99,49,420,90,38145.5,432
174,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1821,8,92,45,438,91,36264,446
173,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2101,5,106,36,414,72,41561,419
176,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1421,15,72,48,432,104,27694,447
175,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2321,10,117,45,439,86,45494,449
178,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1541,6,78,55,444,107,29852,450
177,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1961,10,99,42,447,88,39042,457
179,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1801,8,91,49,415,91,35864,423
180,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1841,5,93,53,416,91,35493.5,421
11,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,861,14,44,28,481,206,2858,495
6,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1041,11,53,12,475,100,3584.5,486
7,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1021,13,52,7,478,86,3426,491
4,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1021,9,52,7,474,92,3454,483
10,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1141,18,58,11,476,102,3844.5,494
3,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1161,12,59,14,475,98,3760.5,487
9,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1181,10,60,10,477,130,3796,487
1,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1061,10,54,7,479,78,3746.5,489
8,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1261,12,64,6,475,66,4333,487
2,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1221,12,62,19,481,162,4147.5,493
5,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1241,18,63,14,466,101,4127.5,484
12,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1221,13,62,12,473,105,3962.5,486
13,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1061,11,54,9,477,90,3701,488
14,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1061,14,54,6,477,99,3406.5,491
18,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,961,10,49,19,487,186,3192,497
16,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1221,10,62,6,475,67,3866.5,485
15,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1181,17,60,12,476,88,3777.5,493
22,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,981,5,50,6,489,122,3285,494
24,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1001,21,51,17,468,185,3265.5,489
21,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,901,11,46,26,482,265,3009,493
20,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,901,12,46,35,481,240,2899.5,493
17,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1081,10,55,11,482,72,3451,492
19,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1081,10,55,6,481,107,3511.5,491
23,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1121,9,57,8,480,98,3676,489
25,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1101,10,56,14,479,99,3652,489
29,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,961,11,49,11,479,111,3178,490
31,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,961,6,49,16,488,206,3105,494
26,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1281,7,65,18,486,135,4106,493
28,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1221,12,62,17,478,138,4072,490
30,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1101,11,56,9,480,93,3714.5,491
35,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,981,9,50,13,475,121,3172.5,484
33,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,981,11,50,10,478,109,3240,489
34,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1181,14,60,9,475,80,3780,489
27,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1281,12,65,13,481,125,4303.5,493
36,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1041,10,53,8,479,95,3375,489
32,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1581,13,80,12,482,130,5332.5,495
37,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,941,17,48,10,477,146,3037.5,494
38,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1041,11,53,12,477,94,3442.5,488
39,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1061,13,54,17,479,128,3375,492
42,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1121,9,57,17,478,137,3577.5,487
40,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1181,11,60,15,484,120,3712.5,495
41,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1161,12,59,15,480,141,3847.5,492
43,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1001,14,51,13,481,114,3172.5,495
45,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1101,12,56,15,483,149,3645,495
46,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1181,10,60,17,477,87,3510,487
44,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1061,12,54,20,482,159,3442.5,494
47,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1021,14,52,16,476,105,3172.5,490
48,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1101,13,56,24,479,181,3510,492
49,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1081,9,55,7,486,111,3510,495
50,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1121,15,57,13,475,125,3712.5,490
52,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,981,9,50,7,480,98,3105,489
56,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1021,15,52,4,476,103,3240,491
53,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1101,9,56,21,481,133,3645,490
54,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,981,12,50,7,475,78,3240,487
57,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1061,12,54,14,475,102,3375,487
51,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1241,9,63,10,476,62,4050,485
55,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1061,12,54,8,476,61,3577.5,488
58,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1361,13,69,11,473,119,4252.5,486
59,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,981,13,50,15,482,102,3105,495
60,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1241,12,63,7,475,78,4050,487
61,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1081,10,55,7,479,99,0,489
64,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,961,11,49,16,482,126,0,493
67,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1021,10,52,11,484,119,0,494
62,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1261,11,64,9,481,147,0,492
63,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1201,12,61,16,475,102,0,487
66,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,941,9,48,31,486,190,0,495
65,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1241,10,63,9,482,105,0,492
68,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1281,13,65,10,484,146,0,497
69,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1081,13,55,6,478,70,0,491
71,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,941,12,48,17,484,206,0,496
70,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1141,11,58,11,477,84,0,488
72,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,941,13,48,5,479,103,0,492
73,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1201,14,61,4,475,93,0,489
74,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1081,17,55,12,481,103,0,498
77,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1081,11,55,11,480,127,0,491
78,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,901,18,46,13,475,116,0,493
76,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1081,13,55,16,481,115,0,494
75,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1341,7,68,12,483,101,0,490
79,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1181,19,60,10,478,95,0,497
80,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1061,21,54,13,468,89,0,489
81,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1061,9,54,10,483,88,0,492
83,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,901,13,46,28,480,229,0,493
82,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1041,6,53,22,486,143,0,492
85,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1081,10,55,10,481,81,0,491
84,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1141,6,58,11,487,158,0,493
87,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1021,9,52,9,487,101,0,496
90,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,901,10,46,21,485,199,0,495
88,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1041,12,53,7,481,72,0,493
89,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1141,10,58,8,485,133,0,495
86,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1261,6,64,16,491,141,0,497
92,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1081,8,55,10,479,119,6774.5,487
91,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1241,12,63,9,474,111,7563,486
93,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1161,10,59,14,478,132,7584,488
94,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,961,14,49,13,472,120,6449.5,486
95,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1221,12,62,9,472,84,8090.5,484
96,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1281,14,65,15,474,138,8310,488
97,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1161,18,59,9,464,80,7371.5,482
101,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1001,8,51,16,480,110,6773,488
98,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1021,7,52,19,481,164,6793,488
99,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1121,16,57,11,466,104,7234.5,482
102,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1101,10,56,11,475,77,7309,485
104,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,921,12,47,26,479,245,5805,491
100,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1521,9,77,16,473,113,9212.5,482
103,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1381,19,70,12,470,104,8767,489
105,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1261,10,64,10,473,91,8649.5,483
107,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1001,7,51,8,475,98,6654.5,482
106,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1101,7,56,15,485,92,7343,492
108,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1261,5,64,9,479,84,8605,484
109,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1081,10,55,14,479,125,7185.5,489
110,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1041,14,53,14,475,71,6877.5,489
111,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1101,11,56,8,476,93,7433,487
112,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1141,7,58,9,481,86,7608.5,488
113,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1221,18,62,13,473,114,7846.5,491
114,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1161,10,59,21,475,141,7574,485
115,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1021,10,52,21,481,232,6756,491
116,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1041,7,53,4,473,81,7060,480
118,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1061,11,54,17,482,227,7003,493
117,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1201,9,61,15,473,115,7304,482
120,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1061,11,54,11,476,85,6880,487
119,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1161,8,59,13,484,230,7047,492
121,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1281,9,65,11,461,102,16808.5,470
123,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1081,14,55,10,455,85,14289.5,469
124,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1481,6,75,7,462,88,19802.5,468
122,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1401,8,71,16,451,80,18435.5,459
125,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1261,7,64,9,459,88,16858,466
126,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1361,15,69,10,464,103,18091,479
128,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1241,13,63,20,468,228,16465.5,481
127,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1581,10,80,12,463,122,20286,473
130,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1321,12,67,12,462,109,17562.5,474
131,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1601,11,81,27,469,238,19957,480
129,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1661,14,84,10,462,87,22067.5,476
132,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1461,15,74,10,453,109,18056,468
134,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1161,12,59,14,456,116,15417.5,468
